ip.version,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.hdr_len,tcp.flags,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.window_size,tcp.checksum,tcp.urgent_pointer,tcp.options.mss_val
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x4b65","192.168.1.56","142.250.158.120","64","0x00","57838","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x08b3","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x4b65","192.168.1.56","142.250.158.120","64","0x00","57839","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x3e71","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x05ec","192.168.1.56","195.181.175.54","64","0x00","57840","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xe01a","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","54","6","0x0ff0","195.181.175.54","192.168.1.56","60","0x00","443","57840","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x2a74","0","1360"
"4","20",,"0x1078","0x00","0","0","0","0","115","6","0x47f1","142.250.158.120","192.168.1.56","60","0x00","443","57838","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0x8620","0","1360"
"4","20",,"0x5fc9","0x00","0","0","0","0","117","6","0xf69f","142.250.158.120","192.168.1.56","60","0x00","443","57839","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0xa9bc","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xfe69","192.168.1.56","104.16.18.94","64","0x00","57841","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xd702","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","57","6","0x04ee","104.16.18.94","192.168.1.56","52","0x88","443","57841","0","1","0","32","0x0012","0","1","0","0","1","0","0","65535","0x6143","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xf2b5","192.168.1.56","99.80.34.210","64","0x00","57846","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x0f1b","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xf2b5","192.168.1.56","99.80.34.210","64","0x00","57847","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x3e24","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xf2b5","192.168.1.56","99.80.34.210","64","0x00","57848","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xbd2d","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xf2b5","192.168.1.56","99.80.34.210","64","0x00","57849","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x52c8","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","221","6","0x55b9","99.80.34.210","192.168.1.56","60","0x00","443","57849","0","1","0","40","0x0012","0","1","0","0","1","0","0","65084","0x93aa","0","1240"
"4","20",,"0x0000","0x40","0","1","0","0","230","6","0x4cb9","99.80.34.210","192.168.1.56","60","0x00","443","57848","0","1","0","40","0x0012","0","1","0","0","1","0","0","65300","0xf109","0","1318"
"4","20",,"0x0000","0x40","0","1","0","0","231","6","0x4bb9","99.80.34.210","192.168.1.56","60","0x00","443","57847","0","1","0","40","0x0012","0","1","0","0","1","0","0","64778","0x36c1","0","1334"
"4","20",,"0x0000","0x40","0","1","0","0","220","6","0x56b9","99.80.34.210","192.168.1.56","60","0x00","443","57846","0","1","0","40","0x0012","0","1","0","0","1","0","0","64778","0xbce0","0","1334"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x2d6c","192.168.1.56","54.169.20.195","64","0x00","57866","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x19ec","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","235","6","0x826f","54.169.20.195","192.168.1.56","60","0x00","443","57866","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0x4aa7","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x4bf1","192.168.1.56","95.100.205.130","64","0x00","57867","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x4b2d","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","60","6","0x4ff5","95.100.205.130","192.168.1.56","60","0x00","443","57867","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x434f","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x4bf1","192.168.1.56","95.100.205.130","64","0x00","57868","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x2397","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xf013","192.168.1.56","8.214.127.238","64","0x00","57869","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x077e","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","60","6","0x4ff5","95.100.205.130","192.168.1.56","60","0x00","443","57868","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x3acb","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xf39d","192.168.1.56","209.54.180.3","64","0x00","57870","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xac78","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x4bf1","192.168.1.56","95.100.205.130","64","0x00","57871","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xf72a","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x3cfa","192.168.1.56","34.243.24.235","64","0x00","57872","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x4b59","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xeea6","192.168.1.56","66.155.71.150","64","0x00","57873","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x10f2","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x0e3d","192.168.1.56","89.207.16.204","64","0x00","57874","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xf6a5","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","60","6","0x4ff5","95.100.205.130","192.168.1.56","60","0x00","443","57871","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x1ef9","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xf013","192.168.1.56","8.214.127.238","64","0x00","57875","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x3aef","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","56","6","0xf6b6","66.155.71.150","192.168.1.56","48","0x00","443","57873","0","1","0","28","0x0012","0","1","0","0","1","0","0","29200","0x00ef","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","52","6","0x1a41","89.207.16.204","192.168.1.56","60","0x00","443","57874","0","1","0","40","0x0012","0","1","0","0","1","0","0","28960","0x6197","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","230","6","0x96fd","34.243.24.235","192.168.1.56","60","0x00","443","57872","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0x46a7","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x4bf1","192.168.1.56","95.100.205.130","64","0x00","57880","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xdb35","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x4bf1","192.168.1.56","95.100.205.130","64","0x00","57881","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x03cc","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","50","6","0xfe1f","8.214.127.238","192.168.1.56","52","0x00","443","57869","0","1","0","32","0x0012","0","1","0","0","1","0","0","29200","0xe826","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","60","6","0x4ff5","95.100.205.130","192.168.1.56","60","0x00","443","57880","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0xc162","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","60","6","0x4ff5","95.100.205.130","192.168.1.56","60","0x00","443","57881","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x22fa","0","1360"
"4","20",,"0x1944","0x40","0","1","0","0","234","6","0x3065","209.54.180.3","192.168.1.56","52","0x00","443","57870","0","1","0","32","0x0012","0","1","0","0","1","0","0","8190","0xec93","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x3e10","192.168.1.56","72.251.241.204","64","0x00","57882","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xf325","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x4bf1","192.168.1.56","95.100.205.130","64","0x00","57883","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x7419","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","52","6","0x4a14","72.251.241.204","192.168.1.56","60","0x00","443","57882","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x08a8","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","60","6","0x4ff5","95.100.205.130","192.168.1.56","60","0x00","443","57883","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0xcb42","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x4bf1","192.168.1.56","95.100.205.130","64","0x00","57884","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xcaf0","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x4bf1","192.168.1.56","95.100.205.130","64","0x00","57885","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x3405","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","49","6","0xff1f","8.214.127.238","192.168.1.56","52","0x00","443","57875","0","1","0","32","0x0012","0","1","0","0","1","0","0","29200","0x4a23","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x4bf1","192.168.1.56","95.100.205.130","64","0x00","57886","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xb458","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","60","6","0x4ff5","95.100.205.130","192.168.1.56","60","0x00","443","57884","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0xf2ef","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","60","6","0x4ff5","95.100.205.130","192.168.1.56","60","0x00","443","57885","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x192f","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","60","6","0x4ff5","95.100.205.130","192.168.1.56","60","0x00","443","57886","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0xef79","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x5c55","192.168.1.56","35.227.248.159","64","0x00","57887","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x8a07","0","1460"
"4","20",,"0x33b6","0x00","0","0","0","0","116","6","0x34a3","35.227.248.159","192.168.1.56","60","0x00","443","57887","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0x08a5","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xf39d","192.168.1.56","209.54.180.3","64","0x00","57888","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x4777","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x0ad5","192.168.1.56","141.226.224.32","64","0x00","57889","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x8285","0","1460"
"4","20",,"0xa7c2","0x40","0","1","0","0","235","6","0xa0e6","209.54.180.3","192.168.1.56","52","0x00","443","57888","0","1","0","32","0x0012","0","1","0","0","1","0","0","8190","0xdb68","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","45","6","0x1dd1","141.226.224.32","192.168.1.56","60","0x08","443","57889","0","1","0","40","0x0012","0","1","0","0","1","0","0","28960","0x28a9","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xabf8","192.168.1.56","54.36.150.187","64","0x00","57890","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x8ed0","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x83ef","192.168.1.56","85.114.159.118","64","0x00","57891","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xdb70","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","50","6","0xb9fc","54.36.150.187","192.168.1.56","60","0x00","443","57890","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x929c","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","53","6","0x8efb","85.114.159.118","192.168.1.56","52","0x00","443","57891","0","1","0","32","0x0012","0","1","0","0","1","0","0","64240","0xbdae","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x179a","192.168.1.56","34.225.62.93","64","0x00","57900","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x5c32","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","238","6","0x699d","34.225.62.93","192.168.1.56","60","0x00","443","57900","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0xb385","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x7435","192.168.1.56","74.118.186.44","64","0x00","57925","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x8957","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x366a","192.168.1.56","72.34.250.75","64","0x00","57926","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x5d59","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","51","6","0x8141","74.118.186.44","192.168.1.56","52","0x00","443","57925","0","1","0","32","0x0012","0","1","0","0","1","0","0","65535","0x341c","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","50","6","0x446e","72.34.250.75","192.168.1.56","60","0x00","443","57926","0","1","0","40","0x0012","0","1","0","0","1","0","0","28960","0xc466","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x7435","192.168.1.56","74.118.186.44","64","0x00","57931","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xb003","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","52","6","0x8041","74.118.186.44","192.168.1.56","52","0x00","443","57931","0","1","0","32","0x0012","0","1","0","0","1","0","0","65535","0xe24d","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x7435","192.168.1.56","74.118.186.44","64","0x00","57932","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x1f6c","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x4c30","192.168.1.56","95.100.205.67","64","0x00","57933","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xd762","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","60","6","0x5034","95.100.205.67","192.168.1.56","60","0x00","443","57933","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0xcd66","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xae2c","192.168.1.56","103.231.98.196","64","0x00","57934","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xe099","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x7435","192.168.1.56","74.118.186.44","64","0x00","57935","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xc763","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","52","6","0x8041","74.118.186.44","192.168.1.56","52","0x00","443","57932","0","1","0","32","0x0012","0","1","0","0","1","0","0","65535","0x572b","0","1360"
"4","20",,"0xfec3","0x40","0","1","0","0","238","6","0x016c","103.231.98.196","192.168.1.56","60","0x00","443","57934","0","1","0","40","0x0012","0","1","0","0","1","0","0","13600","0x6943","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","52","6","0x8041","74.118.186.44","192.168.1.56","52","0x00","443","57935","0","1","0","32","0x0012","0","1","0","0","1","0","0","65535","0xdc7a","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","52","6","0x8041","74.118.186.44","192.168.1.56","52","0x00","443","57931","0","1","0","32","0x0012","0","1","0","0","1","0","0","65535","0xe24d","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","52","6","0x8041","74.118.186.44","192.168.1.56","52","0x00","443","57931","0","1","0","32","0x0012","0","1","0","0","1","0","0","65535","0xe24d","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xe283","192.168.1.56","185.33.221.50","64","0x00","57964","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x5145","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x4d63","192.168.1.56","95.100.204.16","64","0x00","57965","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x0433","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x4657","192.168.1.56","104.79.202.49","64","0x00","57966","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x023e","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xef79","192.168.1.56","52.59.85.35","64","0x00","57967","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x8dbe","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xf89e","192.168.1.56","35.168.92.145","64","0x00","57968","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xd119","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","60","6","0x5167","95.100.204.16","192.168.1.56","60","0x00","443","57965","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0xa3ab","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x0191","192.168.1.56","213.19.162.51","64","0x00","57969","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xc5a0","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","59","6","0x4b5b","104.79.202.49","192.168.1.56","60","0x00","443","57966","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x496e","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","50","6","0xf07f","185.33.221.50","192.168.1.56","60","0x08","443","57964","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0x07e7","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","240","6","0x3f7d","52.59.85.35","192.168.1.56","60","0x00","443","57967","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0x19ba","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","117","6","0xcc94","213.19.162.51","192.168.1.56","60","0x00","443","57969","0","1","0","40","0x0012","0","1","0","0","1","0","0","14600","0xc244","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","238","6","0x4aa2","35.168.92.145","192.168.1.56","60","0x00","443","57968","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0x1599","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x7435","192.168.1.56","74.118.186.44","64","0x00","58018","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x3553","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","52","6","0x8041","74.118.186.44","192.168.1.56","52","0x00","443","58018","0","1","0","32","0x0012","0","1","0","0","1","0","0","65535","0x487d","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x7435","192.168.1.56","74.118.186.44","64","0x00","58023","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x6b48","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","52","6","0x8041","74.118.186.44","192.168.1.56","52","0x00","443","58023","0","1","0","32","0x0012","0","1","0","0","1","0","0","65535","0x2c35","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x7435","192.168.1.56","74.118.186.44","64","0x00","58024","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x0349","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x1456","192.168.1.56","3.121.97.9","64","0x00","58025","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x62c9","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","239","6","0x6559","3.121.97.9","192.168.1.56","60","0x00","443","58025","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0xe623","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","52","6","0x8041","74.118.186.44","192.168.1.56","52","0x00","443","58024","0","1","0","32","0x0012","0","1","0","0","1","0","0","65535","0xdaa4","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x0afb","192.168.1.56","185.94.180.126","64","0x00","58026","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xad50","0","1460"
"4","20",,"0x1c78","0x40","0","1","0","0","246","6","0x3886","185.94.180.126","192.168.1.56","60","0x00","443","58026","0","1","0","40","0x0012","0","1","0","0","1","0","0","13600","0xc1d8","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","52","6","0x8041","74.118.186.44","192.168.1.56","52","0x00","443","58023","0","1","0","32","0x0012","0","1","0","0","1","0","0","65535","0x2c35","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","51","6","0x8141","74.118.186.44","192.168.1.56","52","0x00","443","58023","0","1","0","32","0x0012","0","1","0","0","1","0","0","65535","0x2c35","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x203c","192.168.1.56","172.217.171.194","64","0x00","58039","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x1bb2","0","1460"
"4","20",,"0x2aac","0x00","0","0","0","0","116","6","0x0194","172.217.171.194","192.168.1.56","60","0x00","443","58039","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0xc2f8","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x65f8","192.168.1.56","192.115.82.108","64","0x00","58056","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x8050","0","1460"
"4","20",,"0x901f","0x40","0","1","0","0","58","6","0xdbd8","192.115.82.108","192.168.1.56","64","0x00","443","58056","0","1","0","44","0x0012","0","1","0","0","1","0","0","65535","0x8aab","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0xd765","192.168.1.56","54.157.106.213","64","0x00","58105","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x7ea0","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","237","6","0x2a69","54.157.106.213","192.168.1.56","60","0x00","443","58105","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0xf942","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x3eed","192.168.1.56","52.211.5.24","64","0x00","58146","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x8f77","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","229","6","0x99f0","52.211.5.24","192.168.1.56","60","0x00","443","58146","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0xaa08","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x65f8","192.168.1.56","192.115.82.108","64","0x00","58151","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x5ea2","0","1460"
"4","20",,"0x677e","0x40","0","1","0","0","58","6","0x047a","192.115.82.108","192.168.1.56","64","0x00","443","58151","0","1","0","44","0x0012","0","1","0","0","1","0","0","65535","0x11f4","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x06c5","192.168.1.56","141.226.228.48","64","0x00","58444","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x19ec","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","51","6","0x13d1","141.226.228.48","192.168.1.56","52","0x00","443","58444","0","1","0","32","0x0012","0","1","0","0","1","0","0","29200","0x95b6","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x2118","192.168.1.56","142.250.200.197","64","0x00","58449","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0xe731","0","1460"
"4","20",,"0xbf1c","0x00","0","0","0","0","118","6","0x6bff","142.250.200.197","192.168.1.56","60","0x00","443","58449","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0x1359","0","1360"
"4","20",,"0x0000","0x40","0","1","0","0","64","6","0x3504","192.168.1.56","54.171.13.41","64","0x00","58510","443","0","0","0","44","0x0002","0","1","0","0","0","0","0","65535","0x9012","0","1460"
"4","20",,"0x0000","0x40","0","1","0","0","230","6","0x8f07","54.171.13.41","192.168.1.56","60","0x00","443","58510","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0x1267","0","1360"
